kepala,머리,Kepalanya terasa pusing setelah bekerja seharian.,하루 종일 일하고 나서 머리가 어지럽다.
mata,눈,Matanya berbinar saat mendengar kabar baik itu.,그 좋은 소식을 듣자 눈이 반짝였다.
hidung,코,Hidungnya memerah karena kedinginan.,추위 때문에 코가 빨개졌다.
telinga,귀,Telinganya sangat peka terhadap suara-suara kecil.,그의 귀는 작은 소리에도 매우 민감하다.
mulut,입,Tutup mulutmu saat makan agar tidak terlihat tidak sopan.,먹을 때 입을 다물어야 예의 없어 보이지 않는다.
gigi,이/치아,Sikat gigi dua kali sehari agar tetap sehat.,건강을 유지하기 위해 하루에 두 번 이를 닦아라.
lidah,혀,Lidah bisa menjadi senjata yang berbahaya jika tidak dijaga.,혀는 조심하지 않으면 위험한 무기가 될 수 있다.
bibir,입술,Bibirnya bergetar saat ia menahan tangis.,울음을 참을 때 그의 입술이 떨렸다.
leher,목,Lehernya terasa kaku setelah tidur dengan posisi yang salah.,잘못된 자세로 잔 후 목이 뻐근하다.
bahu,어깨,Beban hidup ini terasa berat di bahunya.,삶의 짐이 그의 어깨에 무겁게 느껴진다.
tangan,손,Tangannya terulur untuk membantu orang yang jatuh.,넘어진 사람을 돕기 위해 그의 손이 뻗어졌다.
jari,손가락,Jarinya bergerak cepat saat mengetik di keyboard.,키보드를 칠 때 그의 손가락이 빠르게 움직인다.
kaki,발/다리,Kakinya lelah setelah berjalan jauh.,멀리 걷고 나서 발이 피곤하다.
lutut,무릎,Ia berlutut untuk berdoa dengan sungguh-sungguh.,그는 진심으로 기도하기 위해 무릎을 꿇었다.
dada,가슴,Dadanya terasa sesak saat mendengar berita duka itu.,그 슬픈 소식을 들었을 때 가슴이 답답하게 느껴졌다.
perut,배/복부,Perutnya berbunyi karena belum makan sejak pagi.,아침부터 아무것도 먹지 않아 배에서 소리가 난다.
punggung,등,Punggungnya sakit karena terlalu lama duduk.,너무 오래 앉아 있어서 등이 아프다.
jantung,심장,Jantungnya berdegup kencang saat bertemu orang itu.,그 사람을 만났을 때 심장이 세차게 뛰었다.
paru-paru,폐,Paru-paru adalah organ penting untuk bernapas.,폐는 호흡을 위한 중요한 기관이다.
darah,피/혈액,Darahnya berhenti mengalir setelah luka itu dibalut.,상처에 붕대를 감은 후 피가 멈췄다.
tulang,뼈,Tulangnya kuat karena rajin minum susu sejak kecil.,어릴 때부터 꾸준히 우유를 마셔서 뼈가 튼튼하다.
kulit,피부,Kulitnya sangat halus dan bersih terawat.,그의 피부는 매우 곱고 깨끗하게 관리되어 있다.
rambut,머리카락,Rambutnya panjang dan berkilau di bawah sinar matahari.,그녀의 머리카락은 햇빛 아래 길고 윤기 있게 빛난다.
wajah,얼굴,Wajahnya berseri-seri penuh sukacita.,그의 얼굴은 기쁨으로 환하게 빛난다.
napas,숨/호흡,Napasnya terasa lega setelah keluar dari ruangan pengap itu.,그 답답한 방에서 나온 후 숨이 후련하게 느껴졌다.
penyakit,질병,Penyakit itu menyebar dengan cepat di antara penduduk.,그 질병은 주민들 사이에서 빠르게 퍼졌다.
obat,약,Dokter meresepkan obat untuk meredakan demamnya.,의사는 그의 열을 내리기 위한 약을 처방했다.
demam,열/발열,Demamnya turun setelah minum obat dan beristirahat.,약을 먹고 쉬고 나서 열이 내려갔다.
luka,상처,Luka di tangannya sudah mulai mengering.,손의 상처가 이미 아물기 시작했다.
ayah,아버지,Ayahnya bekerja keras untuk menghidupi keluarga.,아버지는 가족을 부양하기 위해 열심히 일한다.
ibu,어머니,Ibunya selalu menyiapkan sarapan sebelum pergi ke kantor.,어머니는 직장에 가기 전에 항상 아침밥을 준비한다.
anak,아이/자녀,Anaknya tumbuh menjadi anak yang sopan dan rajin.,그의 아이는 예의 바르고 부지런한 아이로 자랐다.
kakak,형/오빠/누나/언니,Kakaknya selalu membantunya mengerjakan pekerjaan rumah.,형/언니는 항상 그가 숙제하는 것을 도와준다.
adik,동생,Adiknya baru saja masuk sekolah dasar tahun ini.,동생은 올해 막 초등학교에 입학했다.
suami,남편,Suaminya sangat perhatian dan pengertian.,그녀의 남편은 매우 다정하고 이해심이 깊다.
istri,아내,Istrinya adalah wanita yang sabar dan penuh kasih.,그의 아내는 인내심 있고 사랑스러운 여성이다.
kakek,할아버지,Kakeknya masih sehat meskipun sudah berusia delapan puluh tahun.,할아버지는 여든 살이지만 아직 건강하시다.
nenek,할머니,Neneknya sering bercerita tentang masa kecilnya dulu.,할머니는 어린 시절 이야기를 자주 해주신다.
paman,삼촌/아저씨,Pamannya datang berkunjung dari luar kota.,삼촌이 지방에서 방문하러 왔다.
bibi,이모/고모/아주머니,Bibinya membuatkan kue ulang tahun yang lezat.,이모가 맛있는 생일 케이크를 만들어 주었다.
saudara,형제/친척,Mereka adalah saudara yang sangat akrab satu sama lain.,그들은 서로 매우 친밀한 형제이다.
keluarga,가족,Keluarganya selalu berkumpul setiap hari raya.,그의 가족은 명절마다 항상 모인다.
teman,친구,Temannya sudah dikenalnya sejak masa kecil.,그의 친구는 어린 시절부터 알고 지낸 사이다.
sahabat,절친한 친구,Sahabat sejati selalu ada di saat susah maupun senang.,진정한 절친은 힘들 때나 즐거울 때나 항상 곁에 있다.
tetangga,이웃,Tetangganya sangat ramah dan suka membantu.,그의 이웃은 매우 친절하고 잘 도와준다.
pasangan,짝/배우자,Pasangannya mendukung setiap keputusan yang ia buat.,그의 배우자는 그가 내리는 모든 결정을 지지한다.
kenalan,아는 사람/지인,Ia bertemu dengan kenalan lamanya di pasar.,그는 시장에서 오래된 지인을 만났다.
musuh,적/원수,Mengampuni musuh adalah tanda kekuatan sejati.,원수를 용서하는 것은 진정한 강함의 표시이다.
hubungan,관계,Hubungan mereka semakin erat seiring berjalannya waktu.,그들의 관계는 시간이 지나면서 점점 더 깊어졌다.
cinta,사랑,Cinta yang tulus tidak mengharapkan imbalan apa pun.,진정한 사랑은 아무런 대가를 기대하지 않는다.
kasih,사랑/자애,Kasih seorang ibu tidak pernah habis untuk anaknya.,어머니의 자애는 자녀를 위해 결코 다함이 없다.
rindu,그리움,Rindu kepada kampung halaman selalu ada di hatinya.,고향에 대한 그리움이 항상 그의 마음속에 있다.
kesedihan,슬픔,Kesedihannya terlihat dari tatapan matanya yang kosong.,그의 슬픔은 공허한 눈빛에서 드러난다.
kebahagiaan,행복,Kebahagiaan sejati bukan dari harta tetapi dari hati.,진정한 행복은 재물이 아니라 마음에서 온다.
kegembiraan,기쁨/즐거움,Kegembiraan terpancar dari wajahnya saat bertemu keluarga.,가족을 만났을 때 기쁨이 그의 얼굴에서 빛났다.
kemarahan,분노,Kemarahannya meledak saat mengetahui kebohongan itu.,그 거짓말을 알게 되자 그의 분노가 폭발했다.
ketakutan,두려움,Ketakutan itu membuatnya tidak bisa tidur semalam suntuk.,그 두려움이 그를 밤새 잠 못 들게 했다.
kekhawatiran,걱정/염려,Kekhawatirannya tentang masa depan membuatnya stres.,미래에 대한 걱정이 그를 스트레스받게 만든다.
harapan,희망/기대,Harapan yang kuat membuatnya terus berjuang.,강한 희망이 그를 계속 분투하게 만든다.
kepercayaan,믿음/신뢰,Kepercayaan itu dibangun dari waktu ke waktu.,신뢰는 시간이 쌓이면서 형성된다.
keberanian,용기,Keberanian bukan berarti tidak takut melainkan tetap melangkah meski takut.,용기는 두렵지 않다는 뜻이 아니라 두렵더라도 계속 나아가는 것이다.
kesabaran,인내,Kesabaran adalah kunci keberhasilan dalam banyak hal.,인내는 많은 일에서 성공의 열쇠이다.
rasa,느낌/맛,Rasa syukur itu membuat hatinya semakin damai.,감사의 느낌이 그의 마음을 더욱 평온하게 만든다.
perasaan,감정/느낌,Perasaannya campur aduk saat menerima berita itu.,그 소식을 받았을 때 그의 감정은 뒤섞여 있었다.
pikiran,생각/마음,Pikirannya terus melayang ke masa lalu.,그의 생각은 계속 과거로 흘러간다.
ingatan,기억,Ingatan tentang hari itu tidak pernah bisa dilupakan.,그날에 대한 기억은 결코 잊혀질 수 없다.
mimpi,꿈,Mimpinya adalah menjadi dokter yang melayani masyarakat.,그의 꿈은 사회에 봉사하는 의사가 되는 것이다.
impian,꿈/이상,Impiannya untuk keliling dunia akhirnya terwujud.,세계를 여행하고 싶은 그의 꿈이 마침내 이루어졌다.
tekanan,압박/스트레스,Tekanan pekerjaan membuatnya sering sakit kepala.,업무 압박이 그를 자주 두통에 시달리게 한다.
stres,스트레스,Stres berkepanjangan dapat merusak kesehatan.,장기적인 스트레스는 건강을 해칠 수 있다.
semangat,열정/의욕,Semangatnya untuk belajar tidak pernah padam.,배우려는 그의 열정은 결코 식지 않는다.
motivasi,동기/의욕,Motivasinya berasal dari keinginan untuk membantu orang lain.,그의 동기는 다른 사람을 돕고자 하는 바람에서 나온다.
keyakinan,확신/믿음,Keyakinannya kepada Tuhan memberinya kekuatan.,하나님에 대한 확신이 그에게 힘을 준다.
niat,의도/뜻,Niatnya untuk berubah sangat kuat dan tulus.,변하려는 그의 의도는 매우 강하고 진실하다.
keputusan,결정,Keputusan itu diambilnya setelah berdoa dan berpikir panjang.,그 결정은 오랫동안 기도하고 생각한 끝에 내려졌다.
tujuan,목적/목표,Tujuan hidupnya adalah memuliakan Tuhan dalam segala hal.,그의 삶의 목적은 모든 일에서 하나님을 영화롭게 하는 것이다.
prinsip,원칙,Prinsipnya tidak pernah berubah meski mendapat tekanan.,압박을 받더라도 그의 원칙은 결코 변하지 않는다.
karakter,성품/성격,Karakter seseorang terlihat bukan dari ucapan tetapi dari tindakan.,사람의 성품은 말이 아닌 행동에서 드러난다.
kebiasaan,습관,Kebiasaan baik harus dibentuk sejak masa kecil.,좋은 습관은 어린 시절부터 형성되어야 한다.
kepribadian,인격/성격,Kepribadiannya yang hangat membuat banyak orang nyaman bersamanya.,그의 따뜻한 인격이 많은 사람들을 그와 함께 있을 때 편안하게 만든다.
kesehatan,건강,Kesehatan adalah harta yang paling berharga.,건강은 가장 소중한 재산이다.
kelemahan,약점/나약함,Ia tidak malu mengakui kelemahannya.,그는 자신의 약점을 인정하는 것을 부끄러워하지 않는다.
kekuatan,강함/힘,Kekuatan sejati datang dari dalam diri dan dari Tuhan.,진정한 힘은 내면과 하나님으로부터 온다.
perhatian,관심/배려,Perhatian kecil yang tulus bisa mengubah hari seseorang.,진실한 작은 배려가 누군가의 하루를 바꿀 수 있다.
pengaruh,영향,Pengaruh lingkungan sangat besar terhadap pembentukan karakter.,환경의 영향은 성품 형성에 매우 크다.
pengalaman,경험,Pengalaman adalah guru terbaik dalam kehidupan.,경험은 삶에서 가장 좋은 스승이다.
masa lalu,과거,Masa lalunya tidak selalu indah tetapi membentuk dirinya.,그의 과거가 항상 아름답지는 않았지만 그를 만들어 나갔다.
masa depan,미래,Masa depan yang cerah menanti mereka yang bekerja keras.,열심히 일하는 사람들을 위해 밝은 미래가 기다린다.
usia,나이/연령,Usianya masih muda tetapi pikirannya sudah dewasa.,그는 나이는 어리지만 생각이 이미 성숙하다.
penampilan,외모/외관,Penampilan yang rapi mencerminkan kepribadian yang teratur.,단정한 외모는 질서 있는 인격을 반영한다.
ekspresi,표정/표현,Ekspresi wajahnya menunjukkan ketenangan yang mendalam.,그의 얼굴 표정은 깊은 평온함을 나타낸다.
kondisi,상태/조건,Kondisi kesehatannya membaik setelah menjalani perawatan intensif.,집중 치료를 받은 후 그의 건강 상태가 호전되었다.
suara,목소리/소리,Suaranya lembut dan menenangkan setiap orang yang mendengarnya.,그의 목소리는 부드럽고 듣는 모든 사람을 안정시킨다.
senyum,미소,Senyumnya mampu menghangatkan hati siapa pun.,그의 미소는 누구의 마음이든 따뜻하게 할 수 있다.
air mata,눈물,Air matanya mengalir saat mendengar lagu itu.,그 노래를 들을 때 눈물이 흘렀다.
tawa,웃음,Tawa anak-anak itu sungguh menyegarkan hati.,아이들의 웃음소리는 정말 마음을 상쾌하게 한다.
tangis,울음,Tangisnya pecah saat mendengar kabar duka itu.,그 슬픈 소식을 들었을 때 울음이 터졌다.
perjalanan,여정/여행,Perjalanan hidup ini penuh dengan kejutan yang tak terduga.,이 삶의 여정은 예상치 못한 놀라움으로 가득하다.
kenangan,추억,Kenangan indah bersama keluarga selalu dirindukan.,가족과 함께한 아름다운 추억은 항상 그리워진다.
diri,자신,Kenali dirimu sebelum menilai orang lain.,다른 사람을 평가하기 전에 자신을 알라.
