lusa,모레,Lusa saya akan berangkat ke Jakarta.,나는 모레 자카르타로 출발할 것이다.
kemarin lusa,그저께,Kemarin lusa kami mengadakan rapat besar.,그저께 우리는 큰 회의를 열었다.
minggu lalu,지난주에,Minggu lalu saya bertemu dengan teman lama.,지난주에 나는 오랜 친구를 만났다.
minggu depan,다음 주에,Minggu depan ada ujian penting di sekolah.,다음 주에 학교에서 중요한 시험이 있다.
bulan lalu,지난달에,Bulan lalu harga bahan makanan naik drastis.,지난달에 식료품 가격이 급격히 올랐다.
bulan depan,다음 달에,Bulan depan kami akan pindah ke rumah baru.,다음 달에 우리는 새집으로 이사할 것이다.
tahun lalu,작년에,Tahun lalu saya mengunjungi Bali untuk pertama kali.,작년에 나는 처음으로 발리를 방문했다.
tahun depan,내년에,Tahun depan dia berencana menikah.,내년에 그는 결혼할 계획이다.
sesekali,때때로/이따금,Sesekali kita perlu beristirahat dari rutinitas.,때때로 우리는 일상에서 쉴 필요가 있다.
sewaktu-waktu,언제든지/수시로,Bahaya bisa datang sewaktu-waktu tanpa peringatan.,위험은 경고 없이 언제든지 올 수 있다.
setiap hari,매일,Setiap hari dia berolahraga selama tiga puluh menit.,그는 매일 30분씩 운동한다.
setiap minggu,매주,Setiap minggu kami berkumpul untuk makan bersama.,매주 우리는 함께 식사하기 위해 모인다.
setiap saat,항시/언제나,Roh Kudus ada bersama kita setiap saat.,성령님은 항시 우리와 함께 계신다.
sejak dulu,예로부터/오래전부터,Sejak dulu daerah ini dikenal sebagai penghasil kopi.,예로부터 이 지역은 커피 산지로 알려져 있다.
sejak tadi,아까부터/이전부터,Dia sudah menunggu sejak tadi pagi.,그는 오늘 아침부터 기다리고 있었다.
sebelumnya,이전에/그 전에,Sebelumnya saya tidak pernah mencoba masakan ini.,이전에 나는 이 요리를 먹어 본 적이 없었다.
sesudahnya,그 후에/이후에,Sesudahnya kami pergi makan bersama.,그 후에 우리는 함께 밥을 먹으러 갔다.
sementara itu,그동안/한편,Sementara itu ibu menyiapkan makan malam di dapur.,그동안 어머니는 주방에서 저녁을 준비하셨다.
seiring waktu,시간이 흐르면서,Seiring waktu luka itu perlahan sembuh.,시간이 흐르면서 그 상처는 서서히 나았다.
pada akhirnya,결국에는,Pada akhirnya kebenaran selalu terungkap.,결국에는 진실은 항상 드러난다.
amat,매우/몹시,Dia amat senang mendengar kabar baik itu.,그는 그 좋은 소식을 듣고 몹시 기뻐했다.
begitu,그토록/그렇게,Saya tidak menyangka hidupnya begitu sulit.,나는 그의 삶이 그토록 힘들 줄 몰랐다.
betapa,얼마나,Betapa indahnya pemandangan dari puncak gunung ini.,이 산 정상에서 바라보는 경치가 얼마나 아름다운가.
demikian,이처럼/그와 같이,Demikianlah cara kerja mesin ini.,이처럼 이 기계는 작동한다.
sedemikian,그토록/그 정도로,Saya tidak menduga masalahnya sedemikian besar.,나는 문제가 그 정도로 클 줄 몰랐다.
setidaknya,적어도/최소한,Setidaknya hubungi kami sebelum berangkat.,적어도 출발하기 전에 우리에게 연락해라.
sedikitnya,적어도/최소,Butuh sedikitnya dua jam untuk sampai ke sana.,그곳에 도착하려면 최소 두 시간이 필요하다.
sebanyak-banyaknya,최대한 많이,Minumlah air sebanyak-banyaknya agar tidak dehidrasi.,탈수를 막기 위해 최대한 많이 물을 마셔라.
sebaik-baiknya,최대한 잘,Kerjakan tugas itu sebaik-baiknya.,그 과제를 최대한 잘 해라.
lebih-lebih,더욱이/특히나,Dia tidak suka keramaian lebih-lebih di tempat tertutup.,그는 소란스러운 것을 싫어하는데 더욱이 밀폐된 곳에서는 더욱 그렇다.
semata-mata,오로지/순전히,Dia melakukan itu semata-mata karena rasa kasih.,그는 순전히 사랑의 마음으로 그 일을 했다.
nyatanya,실제로/사실상,Nyatanya tidak semua orang bisa melakukan hal itu.,실제로 모든 사람이 그 일을 할 수 있는 것은 아니다.
faktanya,사실,Faktanya angka kemiskinan masih cukup tinggi.,사실 빈곤율은 아직 꽤 높다.
ironisnya,아이러니하게도,Ironisnya dia justru gagal di bidang yang paling dikuasainya.,아이러니하게도 그는 가장 잘 하는 분야에서 오히려 실패했다.
sayangnya,아쉽게도/안타깝게도,Sayangnya tiket konser itu sudah habis terjual.,아쉽게도 그 콘서트 티켓은 이미 다 팔렸다.
untungnya,다행히도,Untungnya tidak ada korban dalam kecelakaan itu.,다행히도 그 사고에서 부상자가 없었다.
celakanya,불행히도/공교롭게도,Celakanya dia tiba tepat saat acara selesai.,공교롭게도 그는 행사가 끝나는 바로 그때 도착했다.
anehnya,이상하게도,Anehnya tidak seorang pun mendengar suara itu.,이상하게도 아무도 그 소리를 듣지 못했다.
secara perlahan,서서히/천천히,Kondisi ekonomi membaik secara perlahan.,경제 상황이 서서히 나아지고 있다.
secara mendalam,심층적으로/깊이,Kita perlu membahas masalah ini secara mendalam.,우리는 이 문제를 깊이 논의할 필요가 있다.
secara resmi,공식적으로,Peraturan itu belum secara resmi diberlakukan.,그 규정은 아직 공식적으로 시행되지 않았다.
secara keseluruhan,전반적으로,Secara keseluruhan hasil evaluasi tahun ini memuaskan.,전반적으로 올해 평가 결과는 만족스럽다.
secara khusus,특별히/특수하게,Ruangan ini dirancang secara khusus untuk anak berkebutuhan.,이 방은 특별한 필요가 있는 아이들을 위해 특별히 설계되었다.
secara tidak sengaja,우연히/실수로,Saya secara tidak sengaja menghapus file penting itu.,나는 실수로 그 중요한 파일을 삭제했다.
secara sadar,의식적으로/의도적으로,Dia secara sadar memilih untuk tidak hadir.,그는 의도적으로 참석하지 않기로 선택했다.
dengan sungguh-sungguh,진지하게/성실하게,Kerjakan setiap tugas dengan sungguh-sungguh.,모든 과제를 성실하게 해라.
dengan terpaksa,어쩔 수 없이/마지못해,Dia dengan terpaksa menerima keputusan itu.,그는 마지못해 그 결정을 받아들였다.
dengan sukarela,자발적으로,Banyak orang membantu dengan sukarela saat bencana.,재난 때 많은 사람들이 자발적으로 도움을 주었다.
dengan teliti,꼼꼼하게/세심하게,Periksa dokumen itu dengan teliti sebelum ditandatangani.,서명하기 전에 그 서류를 꼼꼼하게 확인해라.
dengan tepat,정확하게,Jawab pertanyaan itu dengan tepat dan singkat.,그 질문에 정확하고 간결하게 답해라.
dengan lantang,큰 소리로/또렷하게,Dia membaca puisi itu dengan lantang di depan kelas.,그는 반 앞에서 그 시를 큰 소리로 읽었다.
dengan sabar,인내심 있게,Guru itu menjelaskan dengan sabar kepada murid-muridnya.,그 선생님은 학생들에게 인내심 있게 설명했다.
dengan bangga,자랑스럽게,Dia menerima penghargaan itu dengan bangga.,그는 그 상을 자랑스럽게 받았다.
agaknya,아마/~인 듯하다,Agaknya dia sudah mengetahui kabar itu.,아마 그는 그 소식을 이미 알고 있는 듯하다.
barangkali,혹시/아마도,Barangkali ada yang bisa membantu saya di sini.,혹시 여기에 나를 도와줄 수 있는 분이 계실까요.
kiranya,바라건대/원하건대,Kiranya Tuhan memberkati perjalanan kita.,바라건대 주님이 우리의 여정을 축복해 주시기를.
rasanya,느끼기에/생각건대,Rasanya tidak mungkin dia melakukan hal itu.,생각건대 그가 그 일을 했을 리가 없다.
kelihatannya,보아하니/~처럼 보인다,Kelihatannya hari ini akan cerah.,보아하니 오늘은 맑을 것 같다.
tampaknya,보아하니/~인 것 같다,Tampaknya rapat ini akan berlangsung lama.,보아하니 이 회의는 오래 걸릴 것 같다.
nampaknya,보아하니/~인 듯하다,Nampaknya dia tidak setuju dengan usul itu.,보아하니 그는 그 제안에 동의하지 않는 것 같다.
pastinya,확실히/당연히,Pastinya dia akan mendukung keputusan ini.,확실히 그는 이 결정을 지지할 것이다.
tentunya,물론/당연히,Tentunya kita semua ingin yang terbaik untuk keluarga.,물론 우리 모두는 가족을 위해 최선을 원한다.
jelas-jelas,명백히/뻔히,Dia jelas-jelas tidak mau mendengarkan nasihat itu.,그는 명백히 그 충고를 듣고 싶어 하지 않았다.
selain itu,그 외에/게다가,Selain itu ada beberapa hal yang perlu diperhatikan.,그 외에도 주의해야 할 몇 가지가 있다.
di samping itu,그뿐만 아니라/이와 함께,Di samping itu kita juga harus menjaga kesehatan.,그뿐만 아니라 우리는 건강도 챙겨야 한다.
oleh karena itu,그러므로/따라서,Oleh karena itu kita harus segera mengambil tindakan.,그러므로 우리는 즉시 조치를 취해야 한다.
dengan demikian,그러므로/이로써,Dengan demikian masalah ini dianggap selesai.,이로써 이 문제는 해결된 것으로 간주된다.
sebaliknya,반대로/오히려,Sebaliknya kondisi di daerah pedesaan justru membaik.,반대로 농촌 지역의 상황은 오히려 나아졌다.
di lain pihak,반면에/한편으로,Di lain pihak ada juga yang tidak setuju.,반면에 동의하지 않는 사람들도 있다.
sehubungan dengan itu,그와 관련하여,Sehubungan dengan itu kami ingin meminta penjelasan lebih lanjut.,그와 관련하여 우리는 추가 설명을 요청하고 싶다.
bagaimanapun,어쨌든/어떻든 간에,Bagaimanapun kita harus tetap berusaha.,어쨌든 우리는 계속 노력해야 한다.
sungguhpun,비록 ~일지라도,Sungguhpun berat dia tetap menjalaninya dengan ikhlas.,비록 힘들지라도 그는 여전히 진심으로 감당했다.
kendati,비록/~에도 불구하고,Kendati gagal dia tidak menyerah.,비록 실패했음에도 그는 포기하지 않았다.
meski,비록/~이지만,Meski sibuk dia selalu menyempatkan waktu untuk keluarga.,비록 바쁘지만 그는 항상 가족을 위해 시간을 낸다.
meskipun,비록 ~이지만/~임에도,Meskipun hujan deras pertandingan tetap berlangsung.,비록 폭우가 내리지만 경기는 계속 진행되었다.
sekurang-kurangnya,최소한/적어도,Tidur sekurang-kurangnya tujuh jam sehari sangat penting.,하루 최소한 일곱 시간 자는 것은 매우 중요하다.
sebagian besar,대부분/주로,Sebagian besar peserta setuju dengan proposal itu.,참가자 대부분은 그 제안에 동의했다.
pada dasarnya,기본적으로/근본적으로,Pada dasarnya manusia membutuhkan kasih sayang.,기본적으로 인간은 사랑을 필요로 한다.
pada umumnya,일반적으로,Pada umumnya orang Indonesia ramah kepada orang asing.,일반적으로 인도네시아 사람들은 외국인에게 친절하다.
pada hakikatnya,본질적으로/실제로는,Pada hakikatnya semua manusia diciptakan sederajat.,본질적으로 모든 인간은 동등하게 창조되었다.
secara umum,전반적으로/대체로,Secara umum cuaca di Indonesia panas dan lembab.,전반적으로 인도네시아의 날씨는 덥고 습하다.
tanpa sadar,자신도 모르게/무의식적으로,Tanpa sadar dia sudah berjalan sangat jauh.,자신도 모르게 그는 이미 매우 멀리 걸어왔다.
tanpa henti,쉬지 않고/끊임없이,Mereka bekerja tanpa henti selama dua hari.,그들은 이틀 동안 쉬지 않고 일했다.
tanpa ragu,망설임 없이/주저 없이,Dia menjawab pertanyaan itu tanpa ragu.,그는 그 질문에 망설임 없이 대답했다.
tanpa terkecuali,예외 없이,Semua siswa wajib hadir tanpa terkecuali.,모든 학생은 예외 없이 출석해야 한다.
hampir-hampir,거의/하마터면,Hampir-hampir saya tidak mengenalinya lagi.,나는 거의 그를 알아보지 못할 뻔했다.
satu per satu,하나씩/차례로,Masalah itu diselesaikan satu per satu.,그 문제들은 하나씩 해결되었다.
saling,서로,Kita harus saling menghormati satu sama lain.,우리는 서로 존중해야 한다.
berbalas,서로 주고받으며,Mereka berbalas senyum saat bertemu.,그들은 만날 때 서로 미소를 주고받았다.
seolah-olah,마치 ~인 것처럼,Dia berbicara seolah-olah dia sudah tahu segalanya.,그는 마치 모든 것을 이미 아는 것처럼 말했다.
seakan-akan,마치 ~인 양,Semua berjalan seakan-akan tidak terjadi apa-pun.,마치 아무 일도 없었던 양 모든 것이 돌아갔다.
toh,어차피/결국,Toh semua usaha itu tidak sia-sia.,어차피 그 모든 노력은 헛되지 않았다.
memang benar,정말로 맞다/과연,Memang benar bahwa kesabaran itu membawa hasil.,인내가 결실을 맺는다는 것은 정말로 맞는 말이다.
terlebih lagi,더욱이/특히,Terlebih lagi kita harus bersyukur atas berkat ini.,더욱이 우리는 이 축복에 감사해야 한다.
kian,점점/갈수록,Cuaca kian panas akhir-akhir ini.,요즘 날씨가 갈수록 더워지고 있다.
makin,점점/더욱,Dia makin pandai setelah rajin belajar.,그는 열심히 공부한 후에 점점 더 똑똑해졌다.
semakin,점점 더,Semakin banyak belajar semakin banyak yang kita ketahui.,더 많이 공부할수록 더 많은 것을 알게 된다.
melulu,오직/줄곧,Dia melulu mengeluh tanpa mau berusaha.,그는 노력하지 않고 줄곧 불평만 한다.
terus-menerus,계속해서/끊임없이,Dia terus-menerus menghubungi saya seharian.,그는 하루 종일 계속해서 나에게 연락했다.
berulang kali,여러 번/반복해서,Saya sudah berulang kali mengingatkannya.,나는 그에게 여러 번 반복해서 상기시켜 주었다.
